dataset,fold,repeat,method,scenario,severity,progress_auc
tep,1,0,MBW-LR,late_time_delay,0.6,0.7708333333333334
tep,1,0,MBW-LR,late_time_delay,0.7,0.6108333333333333
tep,1,0,MBW-LR,late_time_delay,0.8,0.5525000000000001
tep,1,0,MBW-LR,late_time_delay,0.9,0.49
tep,1,0,MBW-LR,missing_events,0.0,0.8691666666666666
tep,1,0,MBW-LR,missing_events,0.05,0.8606666666666666
tep,1,0,MBW-LR,missing_events,0.1,0.8536666666666667
tep,1,0,MBW-LR,missing_events,0.15,0.8469166666666667
tep,1,0,MBW-LR,missing_events,0.2,0.83275
tep,1,0,MBW-LR,missing_events,0.25,0.8255833333333333
tep,1,0,MBW-LR,missing_events,0.3,0.8160833333333334
tep,1,0,MBW-LR,missing_events,0.4,0.7912500000000001
tep,1,0,MBW-LR,missing_events,0.5,0.7599166666666667
tep,1,0,MBW-LR,missing_events,0.6,0.7285833333333334
tep,1,0,MBW-LR,missing_events,0.7,0.6891666666666666
tep,1,0,MBW-LR,missing_events,0.8,0.6253333333333334
tep,1,0,MBW-LR,missing_events,0.9,0.5213333333333333
tep,1,0,MBW-LR,mixed_missing_spurious,0.0,0.8691666666666666
tep,1,0,MBW-LR,mixed_missing_spurious,0.05,0.8208333333333333
tep,1,0,MBW-LR,mixed_missing_spurious,0.1,0.7768333333333333
tep,1,0,MBW-LR,mixed_missing_spurious,0.15,0.73825
tep,1,0,MBW-LR,mixed_missing_spurious,0.2,0.7075833333333333
tep,1,0,MBW-LR,mixed_missing_spurious,0.25,0.6656666666666666
tep,1,0,MBW-LR,mixed_missing_spurious,0.3,0.6581666666666667
tep,1,0,MBW-LR,mixed_missing_spurious,0.4,0.61175
tep,1,0,MBW-LR,mixed_missing_spurious,0.5,0.5553333333333333
tep,1,0,MBW-LR,mixed_missing_spurious,0.6,0.5401666666666667
tep,1,0,MBW-LR,mixed_missing_spurious,0.7,0.5188333333333334
tep,1,0,MBW-LR,mixed_missing_spurious,0.8,0.47258333333333336
tep,1,0,MBW-LR,mixed_missing_spurious,0.9,0.42316666666666664
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.0,0.8691666666666666
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.05,0.7804166666666666
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.1,0.81825
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.15,0.7336666666666667
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.2,0.68775
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.25,0.6625
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.3,0.68675
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.4,0.6266666666666667
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.5,0.6145833333333334
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.6,0.5290833333333333
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.7,0.44675
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.8,0.41591666666666666
tep,1,0,MBW-LR,mixed_spurious_timing_late,0.9,0.3965
tep,1,0,MBW-LR,spurious_events,0.0,0.8691666666666666
tep,1,0,MBW-LR,spurious_events,0.05,0.8257499999999999
tep,1,0,MBW-LR,spurious_events,0.1,0.7728333333333333
tep,1,0,MBW-LR,spurious_events,0.15,0.7414999999999999
tep,1,0,MBW-LR,spurious_events,0.2,0.6865
tep,1,0,MBW-LR,spurious_events,0.25,0.6529999999999999
tep,1,0,MBW-LR,spurious_events,0.3,0.62425
tep,1,0,MBW-LR,spurious_events,0.4,0.5652499999999999
tep,1,0,MBW-LR,spurious_events,0.5,0.52725
tep,1,0,MBW-LR,spurious_events,0.6,0.492
tep,1,0,MBW-LR,spurious_events,0.7,0.45275
tep,1,0,MBW-LR,spurious_events,0.8,0.4383333333333333
tep,1,0,MBW-LR,spurious_events,0.9,0.41225
tep,1,0,MBW-LR,timing_uncertainty,0.0,0.8691666666666666
tep,1,0,MBW-LR,timing_uncertainty,0.05,0.8693333333333334
tep,1,0,MBW-LR,timing_uncertainty,0.1,0.8685833333333334
tep,1,0,MBW-LR,timing_uncertainty,0.15,0.8609166666666667
tep,1,0,MBW-LR,timing_uncertainty,0.2,0.8564166666666667
tep,1,0,MBW-LR,timing_uncertainty,0.25,0.8493333333333334
tep,1,0,MBW-LR,timing_uncertainty,0.3,0.8449166666666666
tep,1,0,MBW-LR,timing_uncertainty,0.4,0.8296666666666667
tep,1,0,MBW-LR,timing_uncertainty,0.5,0.831
tep,1,0,MBW-LR,timing_uncertainty,0.6,0.8333333333333334
tep,1,0,MBW-LR,timing_uncertainty,0.7,0.8289166666666666
tep,1,0,MBW-LR,timing_uncertainty,0.8,0.8354166666666667
tep,1,0,MBW-LR,timing_uncertainty,0.9,0.8306666666666667
tep,1,0,WDI-1NN,late_time_delay,0.0,0.6133333333333333
tep,1,0,WDI-1NN,late_time_delay,0.05,0.6083333333333333
tep,1,0,WDI-1NN,late_time_delay,0.1,0.6216666666666667
tep,1,0,WDI-1NN,late_time_delay,0.15,0.6183333333333333
tep,1,0,WDI-1NN,late_time_delay,0.2,0.5816666666666667
tep,1,0,WDI-1NN,late_time_delay,0.25,0.5533333333333333
tep,1,0,WDI-1NN,late_time_delay,0.3,0.5499999999999999
tep,1,0,WDI-1NN,late_time_delay,0.4,0.4891666666666667
tep,1,0,WDI-1NN,late_time_delay,0.5,0.4708333333333334
tep,1,0,WDI-1NN,late_time_delay,0.6,0.4633333333333334
tep,1,0,WDI-1NN,late_time_delay,0.7,0.49416666666666664
tep,1,0,WDI-1NN,late_time_delay,0.8,0.5
tep,1,0,WDI-1NN,late_time_delay,0.9,0.4749999999999999
tep,1,0,WDI-1NN,missing_events,0.0,0.6133333333333333
tep,1,0,WDI-1NN,missing_events,0.05,0.6101666666666666
tep,1,0,WDI-1NN,missing_events,0.1,0.6039166666666667
tep,1,0,WDI-1NN,missing_events,0.15,0.6003333333333333
tep,1,0,WDI-1NN,missing_events,0.2,0.5956666666666667
tep,1,0,WDI-1NN,missing_events,0.25,0.5838333333333333
tep,1,0,WDI-1NN,missing_events,0.3,0.5810833333333333
tep,1,0,WDI-1NN,missing_events,0.4,0.5603333333333333
tep,1,0,WDI-1NN,missing_events,0.5,0.532
tep,1,0,WDI-1NN,missing_events,0.6,0.5
tep,1,0,WDI-1NN,missing_events,0.7,0.46658333333333335
tep,1,0,WDI-1NN,missing_events,0.8,0.42316666666666664
tep,1,0,WDI-1NN,missing_events,0.9,0.38483333333333336
tep,1,0,WDI-1NN,mixed_missing_spurious,0.0,0.6133333333333333
tep,1,0,WDI-1NN,mixed_missing_spurious,0.05,0.6099166666666667
tep,1,0,WDI-1NN,mixed_missing_spurious,0.1,0.6061666666666666
tep,1,0,WDI-1NN,mixed_missing_spurious,0.15,0.6006666666666667
tep,1,0,WDI-1NN,mixed_missing_spurious,0.2,0.58825
tep,1,0,WDI-1NN,mixed_missing_spurious,0.25,0.5823333333333333
tep,1,0,WDI-1NN,mixed_missing_spurious,0.3,0.5750000000000001
tep,1,0,WDI-1NN,mixed_missing_spurious,0.4,0.55175
tep,1,0,WDI-1NN,mixed_missing_spurious,0.5,0.5236666666666666
tep,1,0,WDI-1NN,mixed_missing_spurious,0.6,0.49291666666666667
tep,1,0,WDI-1NN,mixed_missing_spurious,0.7,0.45475
tep,1,0,WDI-1NN,mixed_missing_spurious,0.8,0.39675
tep,1,0,WDI-1NN,mixed_missing_spurious,0.9,0.353
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.0,0.6133333333333333
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.05,0.606
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.1,0.6153333333333334
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.15,0.6116666666666667
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.2,0.5716666666666667
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.25,0.5360833333333334
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.3,0.5523333333333333
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.4,0.49233333333333335
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.5,0.47475
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.6,0.44858333333333333
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.7,0.45541666666666664
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.8,0.4503333333333333
tep,1,0,WDI-1NN,mixed_spurious_timing_late,0.9,0.4040000000000001
tep,1,0,WDI-1NN,spurious_events,0.0,0.6133333333333333
tep,1,0,WDI-1NN,spurious_events,0.05,0.61375
tep,1,0,WDI-1NN,spurious_events,0.1,0.6093333333333334
tep,1,0,WDI-1NN,spurious_events,0.15,0.6116666666666667
tep,1,0,WDI-1NN,spurious_events,0.2,0.6082500000000001
tep,1,0,WDI-1NN,spurious_events,0.25,0.5954166666666666
tep,1,0,WDI-1NN,spurious_events,0.3,0.5928333333333333
tep,1,0,WDI-1NN,spurious_events,0.4,0.5741666666666666
tep,1,0,WDI-1NN,spurious_events,0.5,0.5548333333333334
tep,1,0,WDI-1NN,spurious_events,0.6,0.5329166666666666
tep,1,0,WDI-1NN,spurious_events,0.7,0.51425
tep,1,0,WDI-1NN,spurious_events,0.8,0.5018333333333332
tep,1,0,WDI-1NN,spurious_events,0.9,0.48458333333333337
tep,1,0,WDI-1NN,timing_uncertainty,0.0,0.6133333333333333
tep,1,0,WDI-1NN,timing_uncertainty,0.05,0.6118333333333333
tep,1,0,WDI-1NN,timing_uncertainty,0.1,0.6094166666666667
tep,1,0,WDI-1NN,timing_uncertainty,0.15,0.6118333333333333
tep,1,0,WDI-1NN,timing_uncertainty,0.2,0.60525
tep,1,0,WDI-1NN,timing_uncertainty,0.25,0.6084999999999999
tep,1,0,WDI-1NN,timing_uncertainty,0.3,0.60825
tep,1,0,WDI-1NN,timing_uncertainty,0.4,0.6095
tep,1,0,WDI-1NN,timing_uncertainty,0.5,0.6108333333333333
tep,1,0,WDI-1NN,timing_uncertainty,0.6,0.6140833333333333
tep,1,0,WDI-1NN,timing_uncertainty,0.7,0.6151666666666666
tep,1,0,WDI-1NN,timing_uncertainty,0.8,0.6165833333333334
tep,1,0,WDI-1NN,timing_uncertainty,0.9,0.6180833333333333
tep,2,0,ACM-SVM,late_time_delay,0.0,0.7208333333333333
tep,2,0,ACM-SVM,late_time_delay,0.05,0.6166666666666667
tep,2,0,ACM-SVM,late_time_delay,0.1,0.6308333333333334
tep,2,0,ACM-SVM,late_time_delay,0.15,0.5975
tep,2,0,ACM-SVM,late_time_delay,0.2,0.56
tep,2,0,ACM-SVM,late_time_delay,0.25,0.5608333333333334
tep,2,0,ACM-SVM,late_time_delay,0.3,0.5758333333333333
tep,2,0,ACM-SVM,late_time_delay,0.4,0.5291666666666667
tep,2,0,ACM-SVM,late_time_delay,0.5,0.45416666666666666
tep,2,0,ACM-SVM,late_time_delay,0.6,0.42916666666666664
tep,2,0,ACM-SVM,late_time_delay,0.7,0.39999999999999997
tep,2,0,ACM-SVM,late_time_delay,0.8,0.43416666666666665
tep,2,0,ACM-SVM,late_time_delay,0.9,0.345
tep,2,0,ACM-SVM,missing_events,0.0,0.7208333333333333
tep,2,0,ACM-SVM,missing_events,0.05,0.6749999999999999
tep,2,0,ACM-SVM,missing_events,0.1,0.63325
tep,2,0,ACM-SVM,missing_events,0.15,0.5888333333333333
tep,2,0,ACM-SVM,missing_events,0.2,0.57
tep,2,0,ACM-SVM,missing_events,0.25,0.54675
tep,2,0,ACM-SVM,missing_events,0.3,0.5278333333333333
tep,2,0,ACM-SVM,missing_events,0.4,0.48875
tep,2,0,ACM-SVM,missing_events,0.5,0.4526666666666667
tep,2,0,ACM-SVM,missing_events,0.6,0.44025000000000003
tep,2,0,ACM-SVM,missing_events,0.7,0.42274999999999996
tep,2,0,ACM-SVM,missing_events,0.8,0.38625
tep,2,0,ACM-SVM,missing_events,0.9,0.33391666666666664
tep,2,0,ACM-SVM,mixed_missing_spurious,0.0,0.7208333333333333
tep,2,0,ACM-SVM,mixed_missing_spurious,0.05,0.5764166666666667
tep,2,0,ACM-SVM,mixed_missing_spurious,0.1,0.474
tep,2,0,ACM-SVM,mixed_missing_spurious,0.15,0.4195
tep,2,0,ACM-SVM,mixed_missing_spurious,0.2,0.36841666666666667
tep,2,0,ACM-SVM,mixed_missing_spurious,0.25,0.3575
tep,2,0,ACM-SVM,mixed_missing_spurious,0.3,0.34625
tep,2,0,ACM-SVM,mixed_missing_spurious,0.4,0.31875000000000003
tep,2,0,ACM-SVM,mixed_missing_spurious,0.5,0.3099166666666667
tep,2,0,ACM-SVM,mixed_missing_spurious,0.6,0.30475
tep,2,0,ACM-SVM,mixed_missing_spurious,0.7,0.3025833333333333
tep,2,0,ACM-SVM,mixed_missing_spurious,0.8,0.30375
tep,2,0,ACM-SVM,mixed_missing_spurious,0.9,0.315
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.7208333333333333
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.5267499999999999
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.4515833333333334
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.3715
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.34041666666666665
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.31908333333333333
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.3040833333333333
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.28633333333333333
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.27899999999999997
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.2710833333333333
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.24950000000000003
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.24608333333333332
tep,2,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.275
tep,2,0,ACM-SVM,spurious_events,0.0,0.7208333333333333
tep,2,0,ACM-SVM,spurious_events,0.05,0.5975
tep,2,0,ACM-SVM,spurious_events,0.1,0.49366666666666664
tep,2,0,ACM-SVM,spurious_events,0.15,0.43333333333333335
tep,2,0,ACM-SVM,spurious_events,0.2,0.38399999999999995
tep,2,0,ACM-SVM,spurious_events,0.25,0.351
tep,2,0,ACM-SVM,spurious_events,0.3,0.334
tep,2,0,ACM-SVM,spurious_events,0.4,0.292
tep,2,0,ACM-SVM,spurious_events,0.5,0.26825
tep,2,0,ACM-SVM,spurious_events,0.6,0.25758333333333333
tep,2,0,ACM-SVM,spurious_events,0.7,0.242
tep,2,0,ACM-SVM,spurious_events,0.8,0.23058333333333333
tep,2,0,ACM-SVM,spurious_events,0.9,0.22266666666666668
tep,2,0,ACM-SVM,timing_uncertainty,0.0,0.7208333333333333
tep,2,0,ACM-SVM,timing_uncertainty,0.05,0.71875
tep,2,0,ACM-SVM,timing_uncertainty,0.1,0.7136666666666667
tep,2,0,ACM-SVM,timing_uncertainty,0.15,0.6901666666666667
tep,2,0,ACM-SVM,timing_uncertainty,0.2,0.65925
tep,2,0,ACM-SVM,timing_uncertainty,0.25,0.6323333333333333
tep,2,0,ACM-SVM,timing_uncertainty,0.3,0.6120833333333334
tep,2,0,ACM-SVM,timing_uncertainty,0.4,0.5749166666666666
tep,2,0,ACM-SVM,timing_uncertainty,0.5,0.5478333333333333
tep,2,0,ACM-SVM,timing_uncertainty,0.6,0.5290833333333333
tep,2,0,ACM-SVM,timing_uncertainty,0.7,0.51325
tep,2,0,ACM-SVM,timing_uncertainty,0.8,0.5061666666666667
tep,2,0,ACM-SVM,timing_uncertainty,0.9,0.4868333333333333
tep,2,0,CASIM-prefix,late_time_delay,0.0,0.9608333333333333
tep,2,0,CASIM-prefix,late_time_delay,0.05,0.6858333333333334
tep,2,0,CASIM-prefix,late_time_delay,0.1,0.6691666666666668
tep,2,0,CASIM-prefix,late_time_delay,0.15,0.6725
tep,2,0,CASIM-prefix,late_time_delay,0.2,0.6666666666666666
tep,2,0,CASIM-prefix,late_time_delay,0.25,0.6325
tep,2,0,CASIM-prefix,late_time_delay,0.3,0.61
tep,2,0,CASIM-prefix,late_time_delay,0.4,0.5675
tep,2,0,CASIM-prefix,late_time_delay,0.5,0.4466666666666666
tep,2,0,CASIM-prefix,late_time_delay,0.6,0.35083333333333333
tep,2,0,CASIM-prefix,late_time_delay,0.7,0.39333333333333337
tep,2,0,CASIM-prefix,late_time_delay,0.8,0.26
tep,2,0,CASIM-prefix,late_time_delay,0.9,0.335
tep,2,0,CASIM-prefix,missing_events,0.0,0.9608333333333333
tep,2,0,CASIM-prefix,missing_events,0.05,0.94875
tep,2,0,CASIM-prefix,missing_events,0.1,0.9293333333333332
tep,2,0,CASIM-prefix,missing_events,0.15,0.9099166666666667
tep,2,0,CASIM-prefix,missing_events,0.2,0.8961666666666667
tep,2,0,CASIM-prefix,missing_events,0.25,0.8703333333333334
tep,2,0,CASIM-prefix,missing_events,0.3,0.8536666666666667
tep,2,0,CASIM-prefix,missing_events,0.4,0.8131666666666666
tep,2,0,CASIM-prefix,missing_events,0.5,0.7369166666666667
tep,2,0,CASIM-prefix,missing_events,0.6,0.6745
tep,2,0,CASIM-prefix,missing_events,0.7,0.5916666666666667
tep,2,0,CASIM-prefix,missing_events,0.8,0.4721666666666667
tep,2,0,CASIM-prefix,missing_events,0.9,0.3395833333333333
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.0,0.9608333333333333
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.05,0.93925
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.1,0.9094166666666667
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.15,0.8823333333333334
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.2,0.8419166666666666
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.25,0.8249166666666667
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.3,0.7897500000000001
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.4,0.7226666666666667
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.5,0.6645
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.6,0.62225
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.7,0.5528333333333334
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.8,0.47675
tep,2,0,CASIM-prefix,mixed_missing_spurious,0.9,0.37625
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.0,0.9608333333333333
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.05,0.6805833333333333
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.1,0.6573333333333333
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.15,0.6290833333333333
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.2,0.5776666666666667
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.25,0.5317500000000001
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.3,0.5041666666666667
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.4,0.41133333333333333
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.5,0.37666666666666665
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.6,0.3208333333333333
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.7,0.33283333333333337
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.8,0.24833333333333332
tep,2,0,CASIM-prefix,mixed_spurious_timing_late,0.9,0.301
tep,2,0,CASIM-prefix,spurious_events,0.0,0.9608333333333333
tep,2,0,CASIM-prefix,spurious_events,0.05,0.9514999999999999
tep,2,0,CASIM-prefix,spurious_events,0.1,0.93325
tep,2,0,CASIM-prefix,spurious_events,0.15,0.9221666666666667
tep,2,0,CASIM-prefix,spurious_events,0.2,0.8933333333333334
tep,2,0,CASIM-prefix,spurious_events,0.25,0.8777499999999999
tep,2,0,CASIM-prefix,spurious_events,0.3,0.8612500000000001
tep,2,0,CASIM-prefix,spurious_events,0.4,0.8057500000000001
tep,2,0,CASIM-prefix,spurious_events,0.5,0.7628333333333334
tep,2,0,CASIM-prefix,spurious_events,0.6,0.7250833333333334
tep,2,0,CASIM-prefix,spurious_events,0.7,0.6835833333333333
tep,2,0,CASIM-prefix,spurious_events,0.8,0.6513333333333333
tep,2,0,CASIM-prefix,spurious_events,0.9,0.6266666666666666
tep,2,0,CASIM-prefix,timing_uncertainty,0.0,0.9608333333333333
tep,2,0,CASIM-prefix,timing_uncertainty,0.05,0.9600833333333333
tep,2,0,CASIM-prefix,timing_uncertainty,0.1,0.9601666666666667
tep,2,0,CASIM-prefix,timing_uncertainty,0.15,0.956
tep,2,0,CASIM-prefix,timing_uncertainty,0.2,0.9525833333333332
tep,2,0,CASIM-prefix,timing_uncertainty,0.25,0.9516666666666667
tep,2,0,CASIM-prefix,timing_uncertainty,0.3,0.9509166666666666
tep,2,0,CASIM-prefix,timing_uncertainty,0.4,0.9411666666666667
tep,2,0,CASIM-prefix,timing_uncertainty,0.5,0.9289166666666667
tep,2,0,CASIM-prefix,timing_uncertainty,0.6,0.9186666666666667
tep,2,0,CASIM-prefix,timing_uncertainty,0.7,0.9029166666666666
tep,2,0,CASIM-prefix,timing_uncertainty,0.8,0.8856666666666667
tep,2,0,CASIM-prefix,timing_uncertainty,0.9,0.85825
tep,2,0,EAC-1NN,late_time_delay,0.0,0.7841666666666667
tep,2,0,EAC-1NN,late_time_delay,0.05,0.7841666666666667
tep,2,0,EAC-1NN,late_time_delay,0.1,0.7933333333333333
tep,2,0,EAC-1NN,late_time_delay,0.15,0.7991666666666667
tep,2,0,EAC-1NN,late_time_delay,0.2,0.7949999999999999
tep,2,0,EAC-1NN,late_time_delay,0.25,0.8225000000000001
tep,2,0,EAC-1NN,late_time_delay,0.3,0.8416666666666667
tep,2,0,EAC-1NN,late_time_delay,0.4,0.8266666666666667
tep,2,0,EAC-1NN,late_time_delay,0.5,0.8091666666666667
tep,2,0,EAC-1NN,late_time_delay,0.6,0.8225000000000001
tep,2,0,EAC-1NN,late_time_delay,0.7,0.7233333333333333
tep,2,0,EAC-1NN,late_time_delay,0.8,0.7283333333333334
tep,2,0,EAC-1NN,late_time_delay,0.9,0.625
tep,2,0,EAC-1NN,missing_events,0.0,0.7841666666666667
tep,2,0,EAC-1NN,missing_events,0.05,0.7831666666666667
tep,2,0,EAC-1NN,missing_events,0.1,0.7818333333333333
tep,2,0,EAC-1NN,missing_events,0.15,0.7827500000000001
tep,2,0,EAC-1NN,missing_events,0.2,0.7803333333333334
tep,2,0,EAC-1NN,missing_events,0.25,0.7745000000000001
tep,2,0,EAC-1NN,missing_events,0.3,0.7670833333333333
tep,2,0,EAC-1NN,missing_events,0.4,0.7592500000000001
tep,2,0,EAC-1NN,missing_events,0.5,0.7485833333333334
tep,2,0,EAC-1NN,missing_events,0.6,0.7191666666666667
tep,2,0,EAC-1NN,missing_events,0.7,0.6982499999999999
tep,2,0,EAC-1NN,missing_events,0.8,0.6176666666666667
tep,2,0,EAC-1NN,missing_events,0.9,0.5416666666666666
tep,2,0,EAC-1NN,mixed_missing_spurious,0.0,0.7841666666666667
tep,2,0,EAC-1NN,mixed_missing_spurious,0.05,0.774
tep,2,0,EAC-1NN,mixed_missing_spurious,0.1,0.7674166666666666
tep,2,0,EAC-1NN,mixed_missing_spurious,0.15,0.7580833333333333
tep,2,0,EAC-1NN,mixed_missing_spurious,0.2,0.7456666666666667
tep,2,0,EAC-1NN,mixed_missing_spurious,0.25,0.73375
tep,2,0,EAC-1NN,mixed_missing_spurious,0.3,0.7284166666666666
tep,2,0,EAC-1NN,mixed_missing_spurious,0.4,0.6998333333333333
tep,2,0,EAC-1NN,mixed_missing_spurious,0.5,0.66575
tep,2,0,EAC-1NN,mixed_missing_spurious,0.6,0.6361666666666667
tep,2,0,EAC-1NN,mixed_missing_spurious,0.7,0.5975833333333334
tep,2,0,EAC-1NN,mixed_missing_spurious,0.8,0.5559999999999999
tep,2,0,EAC-1NN,mixed_missing_spurious,0.9,0.48300000000000004
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.0,0.7841666666666667
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.05,0.7823333333333333
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.1,0.78125
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.15,0.7800833333333334
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.2,0.7678333333333334
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.25,0.7672500000000001
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.3,0.77475
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.4,0.7403333333333334
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.5,0.718
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.6,0.6613333333333333
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.7,0.6345
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.8,0.5955
tep,2,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.5015
tep,2,0,EAC-1NN,spurious_events,0.0,0.7841666666666667
tep,2,0,EAC-1NN,spurious_events,0.05,0.7834166666666667
tep,2,0,EAC-1NN,spurious_events,0.1,0.7738333333333333
tep,2,0,EAC-1NN,spurious_events,0.15,0.7659166666666667
tep,2,0,EAC-1NN,spurious_events,0.2,0.7556666666666666
tep,2,0,EAC-1NN,spurious_events,0.25,0.7469166666666668
tep,2,0,EAC-1NN,spurious_events,0.3,0.7446666666666667
tep,2,0,EAC-1NN,spurious_events,0.4,0.725
tep,2,0,EAC-1NN,spurious_events,0.5,0.7123333333333334
tep,2,0,EAC-1NN,spurious_events,0.6,0.7045
tep,2,0,EAC-1NN,spurious_events,0.7,0.6795833333333333
tep,2,0,EAC-1NN,spurious_events,0.8,0.6654166666666667
tep,2,0,EAC-1NN,spurious_events,0.9,0.6469166666666667
tep,2,0,EAC-1NN,timing_uncertainty,0.0,0.7841666666666667
tep,2,0,EAC-1NN,timing_uncertainty,0.05,0.78625
tep,2,0,EAC-1NN,timing_uncertainty,0.1,0.7841666666666667
tep,2,0,EAC-1NN,timing_uncertainty,0.15,0.7805833333333334
tep,2,0,EAC-1NN,timing_uncertainty,0.2,0.78475
tep,2,0,EAC-1NN,timing_uncertainty,0.25,0.7823333333333333
tep,2,0,EAC-1NN,timing_uncertainty,0.3,0.7779166666666667
tep,2,0,EAC-1NN,timing_uncertainty,0.4,0.78125
tep,2,0,EAC-1NN,timing_uncertainty,0.5,0.7797499999999999
tep,2,0,EAC-1NN,timing_uncertainty,0.6,0.7773333333333333
tep,2,0,EAC-1NN,timing_uncertainty,0.7,0.7803333333333334
tep,2,0,EAC-1NN,timing_uncertainty,0.8,0.7766666666666667
tep,2,0,EAC-1NN,timing_uncertainty,0.9,0.7793333333333333
tep,2,0,JAC-1NN,late_time_delay,0.0,0.8275
tep,2,0,JAC-1NN,late_time_delay,0.05,0.7416666666666667
tep,2,0,JAC-1NN,late_time_delay,0.1,0.7508333333333334
tep,2,0,JAC-1NN,late_time_delay,0.15,0.7374999999999999
tep,2,0,JAC-1NN,late_time_delay,0.2,0.7275
tep,2,0,JAC-1NN,late_time_delay,0.25,0.7658333333333333
tep,2,0,JAC-1NN,late_time_delay,0.3,0.7683333333333332
tep,2,0,JAC-1NN,late_time_delay,0.4,0.7250000000000001
tep,2,0,JAC-1NN,late_time_delay,0.5,0.6466666666666666
tep,2,0,JAC-1NN,late_time_delay,0.6,0.5433333333333333
tep,2,0,JAC-1NN,late_time_delay,0.7,0.4666666666666666
tep,2,0,JAC-1NN,late_time_delay,0.8,0.4166666666666667
