dataset,fold,repeat,method,scenario,severity,progress,score,n
tep,3,0,ACM-SVM,late_time_delay,0.7,1.0,0.475,2000
tep,3,0,ACM-SVM,late_time_delay,0.8,0.1666667,0.435,2000
tep,3,0,ACM-SVM,late_time_delay,0.8,0.3333333,0.435,2000
tep,3,0,ACM-SVM,late_time_delay,0.8,0.5,0.435,2000
tep,3,0,ACM-SVM,late_time_delay,0.8,0.6666667,0.435,2000
tep,3,0,ACM-SVM,late_time_delay,0.8,0.8333333,0.435,2000
tep,3,0,ACM-SVM,late_time_delay,0.8,1.0,0.465,2000
tep,3,0,ACM-SVM,late_time_delay,0.9,0.1666667,0.385,2000
tep,3,0,ACM-SVM,late_time_delay,0.9,0.3333333,0.385,2000
tep,3,0,ACM-SVM,late_time_delay,0.9,0.5,0.385,2000
tep,3,0,ACM-SVM,late_time_delay,0.9,0.6666667,0.385,2000
tep,3,0,ACM-SVM,late_time_delay,0.9,0.8333333,0.385,2000
tep,3,0,ACM-SVM,late_time_delay,0.9,1.0,0.385,2000
tep,3,0,ACM-SVM,missing_events,0.0,0.1666667,0.475,2000
tep,3,0,ACM-SVM,missing_events,0.0,0.3333333,0.475,2000
tep,3,0,ACM-SVM,missing_events,0.0,0.5,0.625,2000
tep,3,0,ACM-SVM,missing_events,0.0,0.6666667,0.755,2000
tep,3,0,ACM-SVM,missing_events,0.0,0.8333333,0.78,2000
tep,3,0,ACM-SVM,missing_events,0.0,1.0,0.925,2000
tep,3,0,ACM-SVM,missing_events,0.05,0.1666667,0.4945,2000
tep,3,0,ACM-SVM,missing_events,0.05,0.3333333,0.4945,2000
tep,3,0,ACM-SVM,missing_events,0.05,0.5,0.6305,2000
tep,3,0,ACM-SVM,missing_events,0.05,0.6666667,0.7185,2000
tep,3,0,ACM-SVM,missing_events,0.05,0.8333333,0.7325,2000
tep,3,0,ACM-SVM,missing_events,0.05,1.0,0.7865,2000
tep,3,0,ACM-SVM,missing_events,0.1,0.1666667,0.4985,2000
tep,3,0,ACM-SVM,missing_events,0.1,0.3333333,0.4985,2000
tep,3,0,ACM-SVM,missing_events,0.1,0.5,0.6135,2000
tep,3,0,ACM-SVM,missing_events,0.1,0.6666667,0.687,2000
tep,3,0,ACM-SVM,missing_events,0.1,0.8333333,0.68,2000
tep,3,0,ACM-SVM,missing_events,0.1,1.0,0.673,2000
tep,3,0,ACM-SVM,missing_events,0.15,0.1666667,0.4915,2000
tep,3,0,ACM-SVM,missing_events,0.15,0.3333333,0.4915,2000
tep,3,0,ACM-SVM,missing_events,0.15,0.5,0.6085,2000
tep,3,0,ACM-SVM,missing_events,0.15,0.6666667,0.6625,2000
tep,3,0,ACM-SVM,missing_events,0.15,0.8333333,0.6315,2000
tep,3,0,ACM-SVM,missing_events,0.15,1.0,0.5985,2000
tep,3,0,ACM-SVM,missing_events,0.2,0.1666667,0.5065,2000
tep,3,0,ACM-SVM,missing_events,0.2,0.3333333,0.5065,2000
tep,3,0,ACM-SVM,missing_events,0.2,0.5,0.6055,2000
tep,3,0,ACM-SVM,missing_events,0.2,0.6666667,0.6475,2000
tep,3,0,ACM-SVM,missing_events,0.2,0.8333333,0.612,2000
tep,3,0,ACM-SVM,missing_events,0.2,1.0,0.5665,2000
tep,3,0,ACM-SVM,missing_events,0.25,0.1666667,0.4675,2000
tep,3,0,ACM-SVM,missing_events,0.25,0.3333333,0.4675,2000
tep,3,0,ACM-SVM,missing_events,0.25,0.5,0.5725,2000
tep,3,0,ACM-SVM,missing_events,0.25,0.6666667,0.6005,2000
tep,3,0,ACM-SVM,missing_events,0.25,0.8333333,0.5645,2000
tep,3,0,ACM-SVM,missing_events,0.25,1.0,0.5055,2000
tep,3,0,ACM-SVM,missing_events,0.3,0.1666667,0.457,2000
tep,3,0,ACM-SVM,missing_events,0.3,0.3333333,0.457,2000
tep,3,0,ACM-SVM,missing_events,0.3,0.5,0.5545,2000
tep,3,0,ACM-SVM,missing_events,0.3,0.6666667,0.5835,2000
tep,3,0,ACM-SVM,missing_events,0.3,0.8333333,0.554,2000
tep,3,0,ACM-SVM,missing_events,0.3,1.0,0.4885,2000
tep,3,0,ACM-SVM,missing_events,0.4,0.1666667,0.435,2000
tep,3,0,ACM-SVM,missing_events,0.4,0.3333333,0.435,2000
tep,3,0,ACM-SVM,missing_events,0.4,0.5,0.5375,2000
tep,3,0,ACM-SVM,missing_events,0.4,0.6666667,0.552,2000
tep,3,0,ACM-SVM,missing_events,0.4,0.8333333,0.5175,2000
tep,3,0,ACM-SVM,missing_events,0.4,1.0,0.454,2000
tep,3,0,ACM-SVM,missing_events,0.5,0.1666667,0.4075,2000
tep,3,0,ACM-SVM,missing_events,0.5,0.3333333,0.4075,2000
tep,3,0,ACM-SVM,missing_events,0.5,0.5,0.518,2000
tep,3,0,ACM-SVM,missing_events,0.5,0.6666667,0.5145,2000
tep,3,0,ACM-SVM,missing_events,0.5,0.8333333,0.482,2000
tep,3,0,ACM-SVM,missing_events,0.5,1.0,0.4115,2000
tep,3,0,ACM-SVM,missing_events,0.6,0.1666667,0.375,2000
tep,3,0,ACM-SVM,missing_events,0.6,0.3333333,0.375,2000
tep,3,0,ACM-SVM,missing_events,0.6,0.5,0.48,2000
tep,3,0,ACM-SVM,missing_events,0.6,0.6666667,0.51,2000
tep,3,0,ACM-SVM,missing_events,0.6,0.8333333,0.491,2000
tep,3,0,ACM-SVM,missing_events,0.6,1.0,0.4145,2000
tep,3,0,ACM-SVM,missing_events,0.7,0.1666667,0.32,2000
tep,3,0,ACM-SVM,missing_events,0.7,0.3333333,0.32,2000
tep,3,0,ACM-SVM,missing_events,0.7,0.5,0.453,2000
tep,3,0,ACM-SVM,missing_events,0.7,0.6666667,0.5015,2000
tep,3,0,ACM-SVM,missing_events,0.7,0.8333333,0.4955,2000
tep,3,0,ACM-SVM,missing_events,0.7,1.0,0.4305,2000
tep,3,0,ACM-SVM,missing_events,0.8,0.1666667,0.264,2000
tep,3,0,ACM-SVM,missing_events,0.8,0.3333333,0.264,2000
tep,3,0,ACM-SVM,missing_events,0.8,0.5,0.3705,2000
tep,3,0,ACM-SVM,missing_events,0.8,0.6666667,0.474,2000
tep,3,0,ACM-SVM,missing_events,0.8,0.8333333,0.489,2000
tep,3,0,ACM-SVM,missing_events,0.8,1.0,0.4375,2000
tep,3,0,ACM-SVM,missing_events,0.9,0.1666667,0.2215,2000
tep,3,0,ACM-SVM,missing_events,0.9,0.3333333,0.2215,2000
tep,3,0,ACM-SVM,missing_events,0.9,0.5,0.2715,2000
tep,3,0,ACM-SVM,missing_events,0.9,0.6666667,0.3685,2000
tep,3,0,ACM-SVM,missing_events,0.9,0.8333333,0.434,2000
tep,3,0,ACM-SVM,missing_events,0.9,1.0,0.464,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.0,0.1666667,0.475,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.0,0.3333333,0.475,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.0,0.5,0.625,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.0,0.6666667,0.755,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.0,0.8333333,0.78,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.0,1.0,0.925,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.05,0.1666667,0.494,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.05,0.3333333,0.494,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.05,0.5,0.591,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.05,0.6666667,0.641,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.05,0.8333333,0.6095,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.05,1.0,0.5555,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.1,0.1666667,0.4925,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.1,0.3333333,0.4925,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.1,0.5,0.5465,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.1,0.6666667,0.5055,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.1,0.8333333,0.4435,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.1,1.0,0.3165,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.15,0.1666667,0.488,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.15,0.3333333,0.488,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.15,0.5,0.4895,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.15,0.6666667,0.42,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.15,0.8333333,0.3485,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.15,1.0,0.24,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.2,0.1666667,0.475,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.2,0.3333333,0.475,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.2,0.5,0.448,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.2,0.6666667,0.362,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.2,0.8333333,0.2905,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.2,1.0,0.22,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.25,0.1666667,0.456,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.25,0.3333333,0.456,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.25,0.5,0.4125,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.25,0.6666667,0.312,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.25,0.8333333,0.2625,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.25,1.0,0.211,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.3,0.1666667,0.4365,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.3,0.3333333,0.4365,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.3,0.5,0.393,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.3,0.6666667,0.3025,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.3,0.8333333,0.247,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.3,1.0,0.206,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.4,0.1666667,0.4225,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.4,0.3333333,0.4225,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.4,0.5,0.3525,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.4,0.6666667,0.2755,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.4,0.8333333,0.2325,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.4,1.0,0.2035,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.5,0.1666667,0.3915,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.5,0.3333333,0.3915,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.5,0.5,0.348,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.5,0.6666667,0.2795,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.5,0.8333333,0.231,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.5,1.0,0.2015,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.6,0.1666667,0.4065,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.6,0.3333333,0.4065,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.6,0.5,0.3495,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.6,0.6666667,0.27,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.6,0.8333333,0.235,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.6,1.0,0.203,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.7,0.1666667,0.368,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.7,0.3333333,0.368,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.7,0.5,0.355,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.7,0.6666667,0.279,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.7,0.8333333,0.24,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.7,1.0,0.2055,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.8,0.1666667,0.3355,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.8,0.3333333,0.3355,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.8,0.5,0.3785,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.8,0.6666667,0.3315,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.8,0.8333333,0.2755,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.8,1.0,0.2105,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.9,0.1666667,0.244,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.9,0.3333333,0.244,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.9,0.5,0.3285,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.9,0.6666667,0.372,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.9,0.8333333,0.3625,2000
tep,3,0,ACM-SVM,mixed_missing_spurious,0.9,1.0,0.273,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.1666667,0.475,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.3333333,0.475,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.5,0.625,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.6666667,0.755,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.8333333,0.78,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.0,1.0,0.925,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.1666667,0.4465,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.3333333,0.4465,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.5,0.531,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.6666667,0.605,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.8333333,0.5855,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.05,1.0,0.53,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.1666667,0.4295,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.3333333,0.4295,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.5,0.4965,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.6666667,0.487,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.8333333,0.458,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.1,1.0,0.368,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.1666667,0.387,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.3333333,0.387,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.5,0.438,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.6666667,0.4015,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.8333333,0.3305,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.15,1.0,0.2675,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.1666667,0.399,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.3333333,0.399,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.5,0.382,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.6666667,0.3265,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.8333333,0.3265,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.2,1.0,0.234,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.1666667,0.3895,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.3333333,0.3895,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.5,0.33,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.6666667,0.33,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.8333333,0.2735,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.25,1.0,0.2155,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.1666667,0.3765,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.3333333,0.3765,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.5,0.308,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.6666667,0.308,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.8333333,0.2415,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.3,1.0,0.211,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.1666667,0.3545,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.3333333,0.3545,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.5,0.3545,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.6666667,0.2695,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.8333333,0.2695,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.4,1.0,0.2095,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.1666667,0.3195,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.3333333,0.3195,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.5,0.3195,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.6666667,0.3195,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.8333333,0.234,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.5,1.0,0.206,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.1666667,0.2795,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.3333333,0.2795,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.5,0.2795,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.6666667,0.2795,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.8333333,0.2795,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.6,1.0,0.21,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.1666667,0.2635,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.3333333,0.2635,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.5,0.2635,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.6666667,0.2635,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.8333333,0.2635,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.7,1.0,0.2145,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.1666667,0.2395,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.3333333,0.2395,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.5,0.2395,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.6666667,0.2395,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.8333333,0.2395,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.8,1.0,0.2225,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.1666667,0.2815,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.3333333,0.2815,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.5,0.2815,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.6666667,0.2815,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.8333333,0.2815,2000
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.9,1.0,0.2815,2000
tep,3,0,ACM-SVM,spurious_events,0.0,0.1666667,0.475,2000
tep,3,0,ACM-SVM,spurious_events,0.0,0.3333333,0.475,2000
tep,3,0,ACM-SVM,spurious_events,0.0,0.5,0.625,2000
tep,3,0,ACM-SVM,spurious_events,0.0,0.6666667,0.755,2000
tep,3,0,ACM-SVM,spurious_events,0.0,0.8333333,0.78,2000
tep,3,0,ACM-SVM,spurious_events,0.0,1.0,0.925,2000
tep,3,0,ACM-SVM,spurious_events,0.05,0.1666667,0.487,2000
tep,3,0,ACM-SVM,spurious_events,0.05,0.3333333,0.487,2000
tep,3,0,ACM-SVM,spurious_events,0.05,0.5,0.5995,2000
tep,3,0,ACM-SVM,spurious_events,0.05,0.6666667,0.669,2000
tep,3,0,ACM-SVM,spurious_events,0.05,0.8333333,0.644,2000
tep,3,0,ACM-SVM,spurious_events,0.05,1.0,0.621,2000
tep,3,0,ACM-SVM,spurious_events,0.1,0.1666667,0.4795,2000
tep,3,0,ACM-SVM,spurious_events,0.1,0.3333333,0.4795,2000
tep,3,0,ACM-SVM,spurious_events,0.1,0.5,0.5485,2000
tep,3,0,ACM-SVM,spurious_events,0.1,0.6666667,0.5305,2000
tep,3,0,ACM-SVM,spurious_events,0.1,0.8333333,0.488,2000
tep,3,0,ACM-SVM,spurious_events,0.1,1.0,0.3575,2000
tep,3,0,ACM-SVM,spurious_events,0.15,0.1666667,0.4845,2000
tep,3,0,ACM-SVM,spurious_events,0.15,0.3333333,0.4845,2000
tep,3,0,ACM-SVM,spurious_events,0.15,0.5,0.497,2000
tep,3,0,ACM-SVM,spurious_events,0.15,0.6666667,0.4555,2000
tep,3,0,ACM-SVM,spurious_events,0.15,0.8333333,0.3885,2000
tep,3,0,ACM-SVM,spurious_events,0.15,1.0,0.274,2000
tep,3,0,ACM-SVM,spurious_events,0.2,0.1666667,0.466,2000
tep,3,0,ACM-SVM,spurious_events,0.2,0.3333333,0.466,2000
tep,3,0,ACM-SVM,spurious_events,0.2,0.5,0.4645,2000
tep,3,0,ACM-SVM,spurious_events,0.2,0.6666667,0.382,2000
tep,3,0,ACM-SVM,spurious_events,0.2,0.8333333,0.3125,2000
tep,3,0,ACM-SVM,spurious_events,0.2,1.0,0.2235,2000
tep,3,0,ACM-SVM,spurious_events,0.25,0.1666667,0.4505,2000
tep,3,0,ACM-SVM,spurious_events,0.25,0.3333333,0.4505,2000
tep,3,0,ACM-SVM,spurious_events,0.25,0.5,0.405,2000
tep,3,0,ACM-SVM,spurious_events,0.25,0.6666667,0.3145,2000
tep,3,0,ACM-SVM,spurious_events,0.25,0.8333333,0.2545,2000
tep,3,0,ACM-SVM,spurious_events,0.25,1.0,0.2065,2000
tep,3,0,ACM-SVM,spurious_events,0.3,0.1666667,0.4305,2000
tep,3,0,ACM-SVM,spurious_events,0.3,0.3333333,0.4305,2000
tep,3,0,ACM-SVM,spurious_events,0.3,0.5,0.349,2000
tep,3,0,ACM-SVM,spurious_events,0.3,0.6666667,0.274,2000
tep,3,0,ACM-SVM,spurious_events,0.3,0.8333333,0.235,2000
tep,3,0,ACM-SVM,spurious_events,0.3,1.0,0.203,2000
tep,3,0,ACM-SVM,spurious_events,0.4,0.1666667,0.418,2000
tep,3,0,ACM-SVM,spurious_events,0.4,0.3333333,0.418,2000
tep,3,0,ACM-SVM,spurious_events,0.4,0.5,0.3095,2000
tep,3,0,ACM-SVM,spurious_events,0.4,0.6666667,0.24,2000
tep,3,0,ACM-SVM,spurious_events,0.4,0.8333333,0.211,2000
tep,3,0,ACM-SVM,spurious_events,0.4,1.0,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.5,0.1666667,0.383,2000
tep,3,0,ACM-SVM,spurious_events,0.5,0.3333333,0.383,2000
tep,3,0,ACM-SVM,spurious_events,0.5,0.5,0.261,2000
tep,3,0,ACM-SVM,spurious_events,0.5,0.6666667,0.213,2000
tep,3,0,ACM-SVM,spurious_events,0.5,0.8333333,0.2025,2000
tep,3,0,ACM-SVM,spurious_events,0.5,1.0,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.6,0.1666667,0.3505,2000
tep,3,0,ACM-SVM,spurious_events,0.6,0.3333333,0.3505,2000
tep,3,0,ACM-SVM,spurious_events,0.6,0.5,0.24,2000
tep,3,0,ACM-SVM,spurious_events,0.6,0.6666667,0.2095,2000
tep,3,0,ACM-SVM,spurious_events,0.6,0.8333333,0.2025,2000
tep,3,0,ACM-SVM,spurious_events,0.6,1.0,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.7,0.1666667,0.321,2000
tep,3,0,ACM-SVM,spurious_events,0.7,0.3333333,0.321,2000
tep,3,0,ACM-SVM,spurious_events,0.7,0.5,0.228,2000
tep,3,0,ACM-SVM,spurious_events,0.7,0.6666667,0.2025,2000
tep,3,0,ACM-SVM,spurious_events,0.7,0.8333333,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.7,1.0,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.8,0.1666667,0.294,2000
tep,3,0,ACM-SVM,spurious_events,0.8,0.3333333,0.294,2000
tep,3,0,ACM-SVM,spurious_events,0.8,0.5,0.2135,2000
tep,3,0,ACM-SVM,spurious_events,0.8,0.6666667,0.2005,2000
tep,3,0,ACM-SVM,spurious_events,0.8,0.8333333,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.8,1.0,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.9,0.1666667,0.2755,2000
tep,3,0,ACM-SVM,spurious_events,0.9,0.3333333,0.2755,2000
tep,3,0,ACM-SVM,spurious_events,0.9,0.5,0.2055,2000
tep,3,0,ACM-SVM,spurious_events,0.9,0.6666667,0.201,2000
tep,3,0,ACM-SVM,spurious_events,0.9,0.8333333,0.2,2000
tep,3,0,ACM-SVM,spurious_events,0.9,1.0,0.2,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.0,0.1666667,0.475,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.0,0.3333333,0.475,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.0,0.5,0.625,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.0,0.6666667,0.755,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.0,0.8333333,0.78,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.0,1.0,0.925,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.05,0.1666667,0.473,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.05,0.3333333,0.473,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.05,0.5,0.624,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.05,0.6666667,0.7555,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.05,0.8333333,0.786,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.05,1.0,0.923,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.1,0.1666667,0.473,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.1,0.3333333,0.473,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.1,0.5,0.6215,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.1,0.6666667,0.75,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.1,0.8333333,0.7875,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.1,1.0,0.92,2000
tep,3,0,ACM-SVM,timing_uncertainty,0.15,0.1666667,0.489,2000
