dataset,fold,repeat,method,scenario,severity,progress_auc
fcc,1,0,JAC-1NN,spurious_events,0.2,0.8733854166666667
fcc,1,0,JAC-1NN,spurious_events,0.25,0.8689062500000001
fcc,1,0,JAC-1NN,spurious_events,0.3,0.87140625
fcc,1,0,JAC-1NN,spurious_events,0.4,0.8658333333333333
fcc,1,0,JAC-1NN,spurious_events,0.5,0.8595833333333333
fcc,1,0,JAC-1NN,spurious_events,0.6,0.85640625
fcc,1,0,JAC-1NN,spurious_events,0.7,0.8506770833333333
fcc,1,0,JAC-1NN,spurious_events,0.8,0.8388020833333334
fcc,1,0,JAC-1NN,spurious_events,0.9,0.82921875
fcc,1,0,JAC-1NN,timing_uncertainty,0.0,0.8755208333333333
fcc,1,0,JAC-1NN,timing_uncertainty,0.05,0.8753645833333333
fcc,1,0,JAC-1NN,timing_uncertainty,0.1,0.8750520833333333
fcc,1,0,JAC-1NN,timing_uncertainty,0.15,0.8749479166666667
fcc,1,0,JAC-1NN,timing_uncertainty,0.2,0.8741666666666666
fcc,1,0,JAC-1NN,timing_uncertainty,0.25,0.8719270833333334
fcc,1,0,JAC-1NN,timing_uncertainty,0.3,0.8739583333333334
fcc,1,0,JAC-1NN,timing_uncertainty,0.4,0.87125
fcc,1,0,JAC-1NN,timing_uncertainty,0.5,0.8705208333333333
fcc,1,0,JAC-1NN,timing_uncertainty,0.6,0.8709895833333333
fcc,1,0,JAC-1NN,timing_uncertainty,0.7,0.8709895833333333
fcc,1,0,JAC-1NN,timing_uncertainty,0.8,0.8715625
fcc,1,0,JAC-1NN,timing_uncertainty,0.9,0.8750520833333333
fcc,1,0,MBW-LR,late_time_delay,0.0,0.9557291666666666
fcc,1,0,MBW-LR,late_time_delay,0.05,0.35520833333333335
fcc,1,0,MBW-LR,late_time_delay,0.1,0.3229166666666667
fcc,1,0,MBW-LR,late_time_delay,0.15,0.240625
fcc,1,0,MBW-LR,late_time_delay,0.2,0.228125
fcc,1,0,MBW-LR,late_time_delay,0.25,0.22343749999999998
fcc,1,0,MBW-LR,late_time_delay,0.3,0.2197916666666667
fcc,1,0,MBW-LR,late_time_delay,0.4,0.20260416666666667
fcc,1,0,MBW-LR,late_time_delay,0.5,0.12343749999999999
fcc,1,0,MBW-LR,late_time_delay,0.6,0.1265625
fcc,1,0,MBW-LR,late_time_delay,0.7,0.11510416666666667
fcc,1,0,MBW-LR,late_time_delay,0.8,0.13177083333333334
fcc,1,0,MBW-LR,late_time_delay,0.9,0.125
fcc,1,0,MBW-LR,missing_events,0.0,0.9557291666666666
fcc,1,0,MBW-LR,missing_events,0.05,0.9525520833333333
fcc,1,0,MBW-LR,missing_events,0.1,0.9340625
fcc,1,0,MBW-LR,missing_events,0.15,0.9201562499999999
fcc,1,0,MBW-LR,missing_events,0.2,0.8924479166666667
fcc,1,0,MBW-LR,missing_events,0.25,0.8675
fcc,1,0,MBW-LR,missing_events,0.3,0.8493229166666666
fcc,1,0,MBW-LR,missing_events,0.4,0.7958854166666667
fcc,1,0,MBW-LR,missing_events,0.5,0.7167708333333334
fcc,1,0,MBW-LR,missing_events,0.6,0.64265625
fcc,1,0,MBW-LR,missing_events,0.7,0.5609375
fcc,1,0,MBW-LR,missing_events,0.8,0.44234375
fcc,1,0,MBW-LR,missing_events,0.9,0.32427083333333334
fcc,1,0,MBW-LR,mixed_missing_spurious,0.0,0.9557291666666666
fcc,1,0,MBW-LR,mixed_missing_spurious,0.05,0.95109375
fcc,1,0,MBW-LR,mixed_missing_spurious,0.1,0.9240104166666666
fcc,1,0,MBW-LR,mixed_missing_spurious,0.15,0.8963541666666667
fcc,1,0,MBW-LR,mixed_missing_spurious,0.2,0.8568749999999999
fcc,1,0,MBW-LR,mixed_missing_spurious,0.25,0.8305208333333334
fcc,1,0,MBW-LR,mixed_missing_spurious,0.3,0.7742708333333334
fcc,1,0,MBW-LR,mixed_missing_spurious,0.4,0.7030208333333333
fcc,1,0,MBW-LR,mixed_missing_spurious,0.5,0.6200520833333333
fcc,1,0,MBW-LR,mixed_missing_spurious,0.6,0.5496354166666667
fcc,1,0,MBW-LR,mixed_missing_spurious,0.7,0.4696354166666667
fcc,1,0,MBW-LR,mixed_missing_spurious,0.8,0.37302083333333336
fcc,1,0,MBW-LR,mixed_missing_spurious,0.9,0.2831770833333333
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.0,0.9557291666666666
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.05,0.35203125
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.1,0.3083854166666667
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.15,0.2255208333333333
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.2,0.20572916666666666
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.25,0.19432291666666668
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.3,0.18166666666666667
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.4,0.1503125
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.5,0.09057291666666667
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.6,0.08296875
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.7,0.07911458333333334
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.8,0.07994791666666666
fcc,1,0,MBW-LR,mixed_spurious_timing_late,0.9,0.08
fcc,1,0,MBW-LR,spurious_events,0.0,0.9557291666666666
fcc,1,0,MBW-LR,spurious_events,0.05,0.9543229166666666
fcc,1,0,MBW-LR,spurious_events,0.1,0.9452604166666667
fcc,1,0,MBW-LR,spurious_events,0.15,0.9349479166666667
fcc,1,0,MBW-LR,spurious_events,0.2,0.9187500000000001
fcc,1,0,MBW-LR,spurious_events,0.25,0.9122916666666666
fcc,1,0,MBW-LR,spurious_events,0.3,0.9028645833333333
fcc,1,0,MBW-LR,spurious_events,0.4,0.88046875
fcc,1,0,MBW-LR,spurious_events,0.5,0.8546354166666666
fcc,1,0,MBW-LR,spurious_events,0.6,0.8448437499999999
fcc,1,0,MBW-LR,spurious_events,0.7,0.8229166666666666
fcc,1,0,MBW-LR,spurious_events,0.8,0.8032291666666667
fcc,1,0,MBW-LR,spurious_events,0.9,0.78484375
fcc,1,0,MBW-LR,timing_uncertainty,0.0,0.9557291666666666
fcc,1,0,MBW-LR,timing_uncertainty,0.05,0.9554166666666667
fcc,1,0,MBW-LR,timing_uncertainty,0.1,0.9536458333333333
fcc,1,0,MBW-LR,timing_uncertainty,0.15,0.9522916666666666
fcc,1,0,MBW-LR,timing_uncertainty,0.2,0.9515104166666667
fcc,1,0,MBW-LR,timing_uncertainty,0.25,0.9454166666666667
fcc,1,0,MBW-LR,timing_uncertainty,0.3,0.9448958333333334
fcc,1,0,MBW-LR,timing_uncertainty,0.4,0.9380208333333333
fcc,1,0,MBW-LR,timing_uncertainty,0.5,0.93203125
fcc,1,0,MBW-LR,timing_uncertainty,0.6,0.9194791666666666
fcc,1,0,MBW-LR,timing_uncertainty,0.7,0.9094791666666667
fcc,1,0,MBW-LR,timing_uncertainty,0.8,0.8922916666666666
fcc,1,0,MBW-LR,timing_uncertainty,0.9,0.8717708333333333
fcc,1,0,WDI-1NN,late_time_delay,0.0,0.5916666666666667
fcc,1,0,WDI-1NN,late_time_delay,0.05,0.35052083333333334
fcc,1,0,WDI-1NN,late_time_delay,0.1,0.3302083333333333
fcc,1,0,WDI-1NN,late_time_delay,0.15,0.28958333333333336
fcc,1,0,WDI-1NN,late_time_delay,0.2,0.24427083333333333
fcc,1,0,WDI-1NN,late_time_delay,0.25,0.19583333333333333
fcc,1,0,WDI-1NN,late_time_delay,0.3,0.1640625
fcc,1,0,WDI-1NN,late_time_delay,0.4,0.08177083333333333
fcc,1,0,WDI-1NN,late_time_delay,0.5,0.07083333333333333
fcc,1,0,WDI-1NN,late_time_delay,0.6,0.06145833333333334
fcc,1,0,WDI-1NN,late_time_delay,0.7,0.08177083333333333
fcc,1,0,WDI-1NN,late_time_delay,0.8,0.0828125
fcc,1,0,WDI-1NN,late_time_delay,0.9,0.078125
fcc,1,0,WDI-1NN,missing_events,0.0,0.5916666666666667
fcc,1,0,WDI-1NN,missing_events,0.05,0.5836458333333333
fcc,1,0,WDI-1NN,missing_events,0.1,0.5485416666666667
fcc,1,0,WDI-1NN,missing_events,0.15,0.5313541666666667
fcc,1,0,WDI-1NN,missing_events,0.2,0.4917708333333333
fcc,1,0,WDI-1NN,missing_events,0.25,0.45927083333333335
fcc,1,0,WDI-1NN,missing_events,0.3,0.4366666666666667
fcc,1,0,WDI-1NN,missing_events,0.4,0.36182291666666666
fcc,1,0,WDI-1NN,missing_events,0.5,0.2899479166666667
fcc,1,0,WDI-1NN,missing_events,0.6,0.22604166666666667
fcc,1,0,WDI-1NN,missing_events,0.7,0.16088541666666667
fcc,1,0,WDI-1NN,missing_events,0.8,0.11890624999999999
fcc,1,0,WDI-1NN,missing_events,0.9,0.08354166666666667
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.0,0.5916666666666667
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.05,0.5846354166666666
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.1,0.5545833333333333
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.15,0.5296875
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.2,0.48171875000000003
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.25,0.46255208333333336
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.3,0.42484374999999996
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.4,0.3619791666666667
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.5,0.2849479166666667
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.6,0.22588541666666664
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.7,0.17078125
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.8,0.11739583333333332
fcc,1,0,WDI-1NN,mixed_missing_spurious,0.9,0.08390625
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.0,0.5916666666666667
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.05,0.34932291666666665
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.1,0.3325
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.15,0.2853645833333333
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.2,0.23187500000000003
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.25,0.18296874999999999
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.3,0.15114583333333334
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.4,0.08385416666666667
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.5,0.07046875
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.6,0.07114583333333332
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.7,0.08046875
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.8,0.08208333333333333
fcc,1,0,WDI-1NN,mixed_spurious_timing_late,0.9,0.0765625
fcc,1,0,WDI-1NN,spurious_events,0.0,0.5916666666666667
fcc,1,0,WDI-1NN,spurious_events,0.05,0.5925520833333333
fcc,1,0,WDI-1NN,spurious_events,0.1,0.5884375
fcc,1,0,WDI-1NN,spurious_events,0.15,0.58796875
fcc,1,0,WDI-1NN,spurious_events,0.2,0.5865625
fcc,1,0,WDI-1NN,spurious_events,0.25,0.58234375
fcc,1,0,WDI-1NN,spurious_events,0.3,0.5820833333333333
fcc,1,0,WDI-1NN,spurious_events,0.4,0.5757291666666666
fcc,1,0,WDI-1NN,spurious_events,0.5,0.5660416666666667
fcc,1,0,WDI-1NN,spurious_events,0.6,0.5657291666666667
fcc,1,0,WDI-1NN,spurious_events,0.7,0.5555729166666666
fcc,1,0,WDI-1NN,spurious_events,0.8,0.5565104166666667
fcc,1,0,WDI-1NN,spurious_events,0.9,0.5465625
fcc,1,0,WDI-1NN,timing_uncertainty,0.0,0.5916666666666667
fcc,1,0,WDI-1NN,timing_uncertainty,0.05,0.5910416666666666
fcc,1,0,WDI-1NN,timing_uncertainty,0.1,0.5907291666666666
fcc,1,0,WDI-1NN,timing_uncertainty,0.15,0.5897916666666667
fcc,1,0,WDI-1NN,timing_uncertainty,0.2,0.5906250000000001
fcc,1,0,WDI-1NN,timing_uncertainty,0.25,0.5902604166666666
fcc,1,0,WDI-1NN,timing_uncertainty,0.3,0.5911458333333334
fcc,1,0,WDI-1NN,timing_uncertainty,0.4,0.5909895833333333
fcc,1,0,WDI-1NN,timing_uncertainty,0.5,0.58953125
fcc,1,0,WDI-1NN,timing_uncertainty,0.6,0.59015625
fcc,1,0,WDI-1NN,timing_uncertainty,0.7,0.5927604166666667
fcc,1,0,WDI-1NN,timing_uncertainty,0.8,0.5877083333333334
fcc,1,0,WDI-1NN,timing_uncertainty,0.9,0.5867708333333334
fcc,2,0,ACM-SVM,late_time_delay,0.0,0.7145833333333332
fcc,2,0,ACM-SVM,late_time_delay,0.05,0.2276041666666667
fcc,2,0,ACM-SVM,late_time_delay,0.1,0.2125
fcc,2,0,ACM-SVM,late_time_delay,0.15,0.1390625
fcc,2,0,ACM-SVM,late_time_delay,0.2,0.11145833333333333
fcc,2,0,ACM-SVM,late_time_delay,0.25,0.10416666666666667
fcc,2,0,ACM-SVM,late_time_delay,0.3,0.10000000000000002
fcc,2,0,ACM-SVM,late_time_delay,0.4,0.08385416666666667
fcc,2,0,ACM-SVM,late_time_delay,0.5,0.06979166666666667
fcc,2,0,ACM-SVM,late_time_delay,0.6,0.07135416666666668
fcc,2,0,ACM-SVM,late_time_delay,0.7,0.07656249999999999
fcc,2,0,ACM-SVM,late_time_delay,0.8,0.07864583333333333
fcc,2,0,ACM-SVM,late_time_delay,0.9,0.078125
fcc,2,0,ACM-SVM,missing_events,0.0,0.7145833333333332
fcc,2,0,ACM-SVM,missing_events,0.05,0.6984895833333334
fcc,2,0,ACM-SVM,missing_events,0.1,0.6308854166666666
fcc,2,0,ACM-SVM,missing_events,0.15,0.57140625
fcc,2,0,ACM-SVM,missing_events,0.2,0.50609375
fcc,2,0,ACM-SVM,missing_events,0.25,0.43796875
fcc,2,0,ACM-SVM,missing_events,0.3,0.38203125
fcc,2,0,ACM-SVM,missing_events,0.4,0.27
fcc,2,0,ACM-SVM,missing_events,0.5,0.18729166666666666
fcc,2,0,ACM-SVM,missing_events,0.6,0.13973958333333333
fcc,2,0,ACM-SVM,missing_events,0.7,0.11338541666666667
fcc,2,0,ACM-SVM,missing_events,0.8,0.07953125
fcc,2,0,ACM-SVM,missing_events,0.9,0.06802083333333334
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.0,0.7145833333333332
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.05,0.6734895833333333
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.1,0.56375
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.15,0.47583333333333333
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.2,0.37958333333333333
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.25,0.3241145833333334
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.3,0.28859375
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.4,0.20552083333333335
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.5,0.17072916666666668
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.6,0.13713541666666665
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.7,0.11338541666666667
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.8,0.09166666666666667
fcc,2,0,ACM-SVM,mixed_missing_spurious,0.9,0.06770833333333333
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.7145833333333332
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.22265625
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.19395833333333334
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.13458333333333333
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.10979166666666668
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.1040625
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.09875
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.08421875000000001
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.07265625
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.06874999999999999
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.07307291666666667
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.0746875
fcc,2,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.0690625
fcc,2,0,ACM-SVM,spurious_events,0.0,0.7145833333333332
fcc,2,0,ACM-SVM,spurious_events,0.05,0.6844791666666666
fcc,2,0,ACM-SVM,spurious_events,0.1,0.6191666666666666
fcc,2,0,ACM-SVM,spurious_events,0.15,0.5595833333333333
fcc,2,0,ACM-SVM,spurious_events,0.2,0.5113020833333334
fcc,2,0,ACM-SVM,spurious_events,0.25,0.47140625
fcc,2,0,ACM-SVM,spurious_events,0.3,0.44026041666666665
fcc,2,0,ACM-SVM,spurious_events,0.4,0.38177083333333334
fcc,2,0,ACM-SVM,spurious_events,0.5,0.3319270833333334
fcc,2,0,ACM-SVM,spurious_events,0.6,0.305
fcc,2,0,ACM-SVM,spurious_events,0.7,0.274375
fcc,2,0,ACM-SVM,spurious_events,0.8,0.24489583333333334
fcc,2,0,ACM-SVM,spurious_events,0.9,0.23203125
fcc,2,0,ACM-SVM,timing_uncertainty,0.0,0.7145833333333332
fcc,2,0,ACM-SVM,timing_uncertainty,0.05,0.7144791666666667
fcc,2,0,ACM-SVM,timing_uncertainty,0.1,0.7141145833333332
fcc,2,0,ACM-SVM,timing_uncertainty,0.15,0.7104166666666667
fcc,2,0,ACM-SVM,timing_uncertainty,0.2,0.7056770833333333
fcc,2,0,ACM-SVM,timing_uncertainty,0.25,0.6995833333333333
fcc,2,0,ACM-SVM,timing_uncertainty,0.3,0.6943229166666667
fcc,2,0,ACM-SVM,timing_uncertainty,0.4,0.67828125
fcc,2,0,ACM-SVM,timing_uncertainty,0.5,0.6585416666666667
fcc,2,0,ACM-SVM,timing_uncertainty,0.6,0.6403645833333333
fcc,2,0,ACM-SVM,timing_uncertainty,0.7,0.6211979166666667
fcc,2,0,ACM-SVM,timing_uncertainty,0.8,0.61125
fcc,2,0,ACM-SVM,timing_uncertainty,0.9,0.5927083333333333
fcc,2,0,CASIM-prefix,late_time_delay,0.0,0.9828125
fcc,2,0,CASIM-prefix,late_time_delay,0.05,0.4947916666666667
fcc,2,0,CASIM-prefix,late_time_delay,0.1,0.36822916666666666
fcc,2,0,CASIM-prefix,late_time_delay,0.15,0.27447916666666666
fcc,2,0,CASIM-prefix,late_time_delay,0.2,0.1807291666666667
fcc,2,0,CASIM-prefix,late_time_delay,0.25,0.15312499999999998
fcc,2,0,CASIM-prefix,late_time_delay,0.3,0.12812500000000002
fcc,2,0,CASIM-prefix,late_time_delay,0.4,0.07760416666666665
fcc,2,0,CASIM-prefix,late_time_delay,0.5,0.07708333333333334
fcc,2,0,CASIM-prefix,late_time_delay,0.6,0.07656249999999999
fcc,2,0,CASIM-prefix,late_time_delay,0.7,0.08125
fcc,2,0,CASIM-prefix,late_time_delay,0.8,0.06510416666666667
fcc,2,0,CASIM-prefix,late_time_delay,0.9,0.053125
fcc,2,0,CASIM-prefix,missing_events,0.0,0.9828125
fcc,2,0,CASIM-prefix,missing_events,0.05,0.9778645833333334
fcc,2,0,CASIM-prefix,missing_events,0.1,0.9584375
fcc,2,0,CASIM-prefix,missing_events,0.15,0.94203125
fcc,2,0,CASIM-prefix,missing_events,0.2,0.9059895833333332
fcc,2,0,CASIM-prefix,missing_events,0.25,0.87609375
fcc,2,0,CASIM-prefix,missing_events,0.3,0.8444270833333333
fcc,2,0,CASIM-prefix,missing_events,0.4,0.7452604166666666
fcc,2,0,CASIM-prefix,missing_events,0.5,0.6274479166666667
fcc,2,0,CASIM-prefix,missing_events,0.6,0.52671875
fcc,2,0,CASIM-prefix,missing_events,0.7,0.40468750000000003
fcc,2,0,CASIM-prefix,missing_events,0.8,0.2953645833333333
fcc,2,0,CASIM-prefix,missing_events,0.9,0.20083333333333334
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.0,0.9828125
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.05,0.9730729166666666
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.1,0.9377604166666668
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.15,0.9026041666666668
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.2,0.8441666666666666
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.25,0.7833854166666666
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.3,0.7441666666666666
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.4,0.6358854166666666
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.5,0.5274479166666667
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.6,0.4449479166666667
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.7,0.3551041666666667
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.8,0.2709375
fcc,2,0,CASIM-prefix,mixed_missing_spurious,0.9,0.18458333333333332
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.0,0.9828125
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.05,0.48994791666666665
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.1,0.34442708333333333
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.15,0.24401041666666665
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.2,0.15859375
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.25,0.13255208333333332
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.3,0.10979166666666666
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.4,0.06901041666666667
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.5,0.06749999999999999
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.6,0.068125
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.7,0.0734375
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.8,0.0659375
fcc,2,0,CASIM-prefix,mixed_spurious_timing_late,0.9,0.06510416666666667
fcc,2,0,CASIM-prefix,spurious_events,0.0,0.9828125
fcc,2,0,CASIM-prefix,spurious_events,0.05,0.9753124999999999
fcc,2,0,CASIM-prefix,spurious_events,0.1,0.9575
fcc,2,0,CASIM-prefix,spurious_events,0.15,0.9426041666666666
fcc,2,0,CASIM-prefix,spurious_events,0.2,0.9227604166666667
fcc,2,0,CASIM-prefix,spurious_events,0.25,0.9075520833333334
fcc,2,0,CASIM-prefix,spurious_events,0.3,0.8905729166666667
fcc,2,0,CASIM-prefix,spurious_events,0.4,0.8570833333333333
fcc,2,0,CASIM-prefix,spurious_events,0.5,0.81546875
fcc,2,0,CASIM-prefix,spurious_events,0.6,0.7867708333333333
fcc,2,0,CASIM-prefix,spurious_events,0.7,0.7497395833333332
fcc,2,0,CASIM-prefix,spurious_events,0.8,0.7184895833333335
fcc,2,0,CASIM-prefix,spurious_events,0.9,0.6941666666666667
fcc,2,0,CASIM-prefix,timing_uncertainty,0.0,0.9828125
fcc,2,0,CASIM-prefix,timing_uncertainty,0.05,0.9829166666666667
fcc,2,0,CASIM-prefix,timing_uncertainty,0.1,0.9816666666666666
fcc,2,0,CASIM-prefix,timing_uncertainty,0.15,0.9812500000000001
fcc,2,0,CASIM-prefix,timing_uncertainty,0.2,0.97890625
fcc,2,0,CASIM-prefix,timing_uncertainty,0.25,0.98
fcc,2,0,CASIM-prefix,timing_uncertainty,0.3,0.9779166666666667
fcc,2,0,CASIM-prefix,timing_uncertainty,0.4,0.973125
fcc,2,0,CASIM-prefix,timing_uncertainty,0.5,0.9659895833333333
fcc,2,0,CASIM-prefix,timing_uncertainty,0.6,0.9449479166666667
fcc,2,0,CASIM-prefix,timing_uncertainty,0.7,0.9291145833333333
fcc,2,0,CASIM-prefix,timing_uncertainty,0.8,0.9013020833333334
fcc,2,0,CASIM-prefix,timing_uncertainty,0.9,0.8749479166666667
fcc,2,0,EAC-1NN,late_time_delay,0.0,0.9109375000000001
fcc,2,0,EAC-1NN,late_time_delay,0.05,0.5291666666666667
fcc,2,0,EAC-1NN,late_time_delay,0.1,0.5041666666666668
fcc,2,0,EAC-1NN,late_time_delay,0.15,0.4395833333333334
fcc,2,0,EAC-1NN,late_time_delay,0.2,0.38177083333333334
fcc,2,0,EAC-1NN,late_time_delay,0.25,0.36041666666666666
fcc,2,0,EAC-1NN,late_time_delay,0.3,0.3546875
fcc,2,0,EAC-1NN,late_time_delay,0.4,0.2713541666666667
fcc,2,0,EAC-1NN,late_time_delay,0.5,0.21614583333333334
fcc,2,0,EAC-1NN,late_time_delay,0.6,0.18333333333333335
fcc,2,0,EAC-1NN,late_time_delay,0.7,0.16979166666666665
fcc,2,0,EAC-1NN,late_time_delay,0.8,0.20833333333333334
fcc,2,0,EAC-1NN,late_time_delay,0.9,0.16875000000000004
fcc,2,0,EAC-1NN,missing_events,0.0,0.9109375000000001
fcc,2,0,EAC-1NN,missing_events,0.05,0.9055729166666667
fcc,2,0,EAC-1NN,missing_events,0.1,0.893125
fcc,2,0,EAC-1NN,missing_events,0.15,0.888125
fcc,2,0,EAC-1NN,missing_events,0.2,0.8679166666666668
fcc,2,0,EAC-1NN,missing_events,0.25,0.8569270833333333
fcc,2,0,EAC-1NN,missing_events,0.3,0.8391145833333334
fcc,2,0,EAC-1NN,missing_events,0.4,0.7956770833333334
fcc,2,0,EAC-1NN,missing_events,0.5,0.7169791666666666
fcc,2,0,EAC-1NN,missing_events,0.6,0.6411458333333333
fcc,2,0,EAC-1NN,missing_events,0.7,0.5366666666666666
fcc,2,0,EAC-1NN,missing_events,0.8,0.41515625000000006
fcc,2,0,EAC-1NN,missing_events,0.9,0.28854166666666664
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.0,0.9109375000000001
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.05,0.90484375
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.1,0.8908854166666668
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.15,0.8761979166666666
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.2,0.8530208333333333
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.25,0.8351562499999999
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.3,0.8139583333333333
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.4,0.7463020833333333
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.5,0.6796875
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.6,0.5994270833333334
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.7,0.47781250000000003
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.8,0.37005208333333334
fcc,2,0,EAC-1NN,mixed_missing_spurious,0.9,0.26677083333333335
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.0,0.9109375000000001
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.05,0.5272916666666667
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.1,0.49296875
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.15,0.41984375
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.2,0.36041666666666666
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.25,0.33260416666666665
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.3,0.3243229166666667
fcc,2,0,EAC-1NN,mixed_spurious_timing_late,0.4,0.22432291666666668
