dataset,fold,repeat,method,scenario,severity,progress,score,n
fcc,2,0,EAC-1NN,spurious_events,0.5,0.3333333,0.781875,3200
fcc,2,0,EAC-1NN,spurious_events,0.5,0.5,0.8803125,3200
fcc,2,0,EAC-1NN,spurious_events,0.5,0.6666667,0.9540625,3200
fcc,2,0,EAC-1NN,spurious_events,0.5,0.8333333,0.963125,3200
fcc,2,0,EAC-1NN,spurious_events,0.5,1.0,0.9640625,3200
fcc,2,0,EAC-1NN,spurious_events,0.6,0.1666667,0.7746875,3200
fcc,2,0,EAC-1NN,spurious_events,0.6,0.3333333,0.7746875,3200
fcc,2,0,EAC-1NN,spurious_events,0.6,0.5,0.8725,3200
fcc,2,0,EAC-1NN,spurious_events,0.6,0.6666667,0.94625,3200
fcc,2,0,EAC-1NN,spurious_events,0.6,0.8333333,0.9540625,3200
fcc,2,0,EAC-1NN,spurious_events,0.6,1.0,0.9553125,3200
fcc,2,0,EAC-1NN,spurious_events,0.7,0.1666667,0.7859375,3200
fcc,2,0,EAC-1NN,spurious_events,0.7,0.3333333,0.7859375,3200
fcc,2,0,EAC-1NN,spurious_events,0.7,0.5,0.8778125,3200
fcc,2,0,EAC-1NN,spurious_events,0.7,0.6666667,0.941875,3200
fcc,2,0,EAC-1NN,spurious_events,0.7,0.8333333,0.945,3200
fcc,2,0,EAC-1NN,spurious_events,0.7,1.0,0.950625,3200
fcc,2,0,EAC-1NN,spurious_events,0.8,0.1666667,0.770625,3200
fcc,2,0,EAC-1NN,spurious_events,0.8,0.3333333,0.770625,3200
fcc,2,0,EAC-1NN,spurious_events,0.8,0.5,0.85625,3200
fcc,2,0,EAC-1NN,spurious_events,0.8,0.6666667,0.9278125,3200
fcc,2,0,EAC-1NN,spurious_events,0.8,0.8333333,0.93375,3200
fcc,2,0,EAC-1NN,spurious_events,0.8,1.0,0.93625,3200
fcc,2,0,EAC-1NN,spurious_events,0.9,0.1666667,0.7671875,3200
fcc,2,0,EAC-1NN,spurious_events,0.9,0.3333333,0.7671875,3200
fcc,2,0,EAC-1NN,spurious_events,0.9,0.5,0.854375,3200
fcc,2,0,EAC-1NN,spurious_events,0.9,0.6666667,0.9140625,3200
fcc,2,0,EAC-1NN,spurious_events,0.9,0.8333333,0.919375,3200
fcc,2,0,EAC-1NN,spurious_events,0.9,1.0,0.9153125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.0,0.1666667,0.80625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.0,0.3333333,0.80625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.0,0.5,0.896875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.0,0.6666667,0.978125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.0,0.8333333,0.9875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.0,1.0,0.990625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.05,0.1666667,0.8053125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.05,0.3333333,0.8053125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.05,0.5,0.896875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.05,0.6666667,0.978125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.05,0.8333333,0.9875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.05,1.0,0.990625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.1,0.1666667,0.804375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.1,0.3333333,0.804375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.1,0.5,0.8975,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.1,0.6666667,0.9790625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.1,0.8333333,0.9878125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.1,1.0,0.990625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.15,0.1666667,0.80125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.15,0.3333333,0.80125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.15,0.5,0.8953125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.15,0.6666667,0.9771875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.15,0.8333333,0.9871875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.15,1.0,0.9903125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.2,0.1666667,0.798125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.2,0.3333333,0.798125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.2,0.5,0.8946875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.2,0.6666667,0.976875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.2,0.8333333,0.985625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.2,1.0,0.99,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.25,0.1666667,0.7978125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.25,0.3333333,0.7978125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.25,0.5,0.8971875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.25,0.6666667,0.9784375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.25,0.8333333,0.986875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.25,1.0,0.989375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.3,0.1666667,0.795,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.3,0.3333333,0.795,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.3,0.5,0.8928125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.3,0.6666667,0.9775,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.3,0.8333333,0.986875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.3,1.0,0.98875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.4,0.1666667,0.788125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.4,0.3333333,0.788125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.4,0.5,0.889375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.4,0.6666667,0.97625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.4,0.8333333,0.98375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.4,1.0,0.98875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.5,0.1666667,0.7803125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.5,0.3333333,0.7803125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.5,0.5,0.889375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.5,0.6666667,0.974375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.5,0.8333333,0.9846875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.5,1.0,0.9890625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.6,0.1666667,0.774375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.6,0.3333333,0.774375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.6,0.5,0.8896875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.6,0.6666667,0.9715625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.6,0.8333333,0.98,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.6,1.0,0.985625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.7,0.1666667,0.77,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.7,0.3333333,0.77,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.7,0.5,0.8953125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.7,0.6666667,0.971875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.7,0.8333333,0.9803125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.7,1.0,0.983125,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.8,0.1666667,0.7690625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.8,0.3333333,0.7690625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.8,0.5,0.895,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.8,0.6666667,0.970625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.8,0.8333333,0.98625,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.8,1.0,0.9871875,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.9,0.1666667,0.7709375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.9,0.3333333,0.7709375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.9,0.5,0.8959375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.9,0.6666667,0.969375,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.9,0.8333333,0.9825,3200
fcc,2,0,EAC-1NN,timing_uncertainty,0.9,1.0,0.9871875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.0,0.1666667,0.6875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.0,0.3333333,0.6875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.0,0.5,0.8875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.0,0.6666667,0.975,3200
fcc,2,0,JAC-1NN,late_time_delay,0.0,0.8333333,0.984375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.0,1.0,0.990625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.05,0.1666667,0.284375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.05,0.3333333,0.284375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.05,0.5,0.484375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.05,0.6666667,0.596875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.05,0.8333333,0.590625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.05,1.0,0.66875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.1,0.1666667,0.2875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.1,0.3333333,0.2875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.1,0.5,0.540625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.1,0.6666667,0.596875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.1,0.8333333,0.58125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.1,1.0,0.6125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.15,0.1666667,0.253125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.15,0.3333333,0.253125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.15,0.5,0.459375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.15,0.6666667,0.496875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.15,0.8333333,0.5,3200
fcc,2,0,JAC-1NN,late_time_delay,0.15,1.0,0.51875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.2,0.1666667,0.225,3200
fcc,2,0,JAC-1NN,late_time_delay,0.2,0.3333333,0.225,3200
fcc,2,0,JAC-1NN,late_time_delay,0.2,0.5,0.396875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.2,0.6666667,0.415625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.2,0.8333333,0.415625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.2,1.0,0.45625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.25,0.1666667,0.278125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.25,0.3333333,0.278125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.25,0.5,0.3625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.25,0.6666667,0.3625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.25,0.8333333,0.378125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.25,1.0,0.434375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.3,0.1666667,0.284375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.3,0.3333333,0.284375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.3,0.5,0.334375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.3,0.6666667,0.334375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.3,0.8333333,0.371875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.3,1.0,0.41875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.4,0.1666667,0.209375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.4,0.3333333,0.209375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.4,0.5,0.209375,3200
fcc,2,0,JAC-1NN,late_time_delay,0.4,0.6666667,0.2625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.4,0.8333333,0.2625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.4,1.0,0.3625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.5,0.1666667,0.175,3200
fcc,2,0,JAC-1NN,late_time_delay,0.5,0.3333333,0.175,3200
fcc,2,0,JAC-1NN,late_time_delay,0.5,0.5,0.175,3200
fcc,2,0,JAC-1NN,late_time_delay,0.5,0.6666667,0.175,3200
fcc,2,0,JAC-1NN,late_time_delay,0.5,0.8333333,0.240625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.5,1.0,0.3,3200
fcc,2,0,JAC-1NN,late_time_delay,0.6,0.1666667,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.6,0.3333333,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.6,0.5,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.6,0.6666667,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.6,0.8333333,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.6,1.0,0.2625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.7,0.1666667,0.1875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.7,0.3333333,0.1875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.7,0.5,0.1875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.7,0.6666667,0.1875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.7,0.8333333,0.1875,3200
fcc,2,0,JAC-1NN,late_time_delay,0.7,1.0,0.2125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.8,0.1666667,0.20625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.8,0.3333333,0.20625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.8,0.5,0.20625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.8,0.6666667,0.20625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.8,0.8333333,0.20625,3200
fcc,2,0,JAC-1NN,late_time_delay,0.8,1.0,0.2125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.9,0.1666667,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.9,0.3333333,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.9,0.5,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.9,0.6666667,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.9,0.8333333,0.178125,3200
fcc,2,0,JAC-1NN,late_time_delay,0.9,1.0,0.178125,3200
fcc,2,0,JAC-1NN,missing_events,0.0,0.1666667,0.6875,3200
fcc,2,0,JAC-1NN,missing_events,0.0,0.3333333,0.6875,3200
fcc,2,0,JAC-1NN,missing_events,0.0,0.5,0.8875,3200
fcc,2,0,JAC-1NN,missing_events,0.0,0.6666667,0.975,3200
fcc,2,0,JAC-1NN,missing_events,0.0,0.8333333,0.984375,3200
fcc,2,0,JAC-1NN,missing_events,0.0,1.0,0.990625,3200
fcc,2,0,JAC-1NN,missing_events,0.05,0.1666667,0.6825,3200
fcc,2,0,JAC-1NN,missing_events,0.05,0.3333333,0.6825,3200
fcc,2,0,JAC-1NN,missing_events,0.05,0.5,0.880625,3200
fcc,2,0,JAC-1NN,missing_events,0.05,0.6666667,0.9721875,3200
fcc,2,0,JAC-1NN,missing_events,0.05,0.8333333,0.98375,3200
fcc,2,0,JAC-1NN,missing_events,0.05,1.0,0.99,3200
fcc,2,0,JAC-1NN,missing_events,0.1,0.1666667,0.6671875,3200
fcc,2,0,JAC-1NN,missing_events,0.1,0.3333333,0.6671875,3200
fcc,2,0,JAC-1NN,missing_events,0.1,0.5,0.864375,3200
fcc,2,0,JAC-1NN,missing_events,0.1,0.6666667,0.9634375,3200
fcc,2,0,JAC-1NN,missing_events,0.1,0.8333333,0.9784375,3200
fcc,2,0,JAC-1NN,missing_events,0.1,1.0,0.9859375,3200
fcc,2,0,JAC-1NN,missing_events,0.15,0.1666667,0.6471875,3200
fcc,2,0,JAC-1NN,missing_events,0.15,0.3333333,0.6471875,3200
fcc,2,0,JAC-1NN,missing_events,0.15,0.5,0.845625,3200
fcc,2,0,JAC-1NN,missing_events,0.15,0.6666667,0.954375,3200
fcc,2,0,JAC-1NN,missing_events,0.15,0.8333333,0.9746875,3200
fcc,2,0,JAC-1NN,missing_events,0.15,1.0,0.9859375,3200
fcc,2,0,JAC-1NN,missing_events,0.2,0.1666667,0.630625,3200
fcc,2,0,JAC-1NN,missing_events,0.2,0.3333333,0.630625,3200
fcc,2,0,JAC-1NN,missing_events,0.2,0.5,0.82375,3200
fcc,2,0,JAC-1NN,missing_events,0.2,0.6666667,0.9390625,3200
fcc,2,0,JAC-1NN,missing_events,0.2,0.8333333,0.9584375,3200
fcc,2,0,JAC-1NN,missing_events,0.2,1.0,0.9734375,3200
fcc,2,0,JAC-1NN,missing_events,0.25,0.1666667,0.608125,3200
fcc,2,0,JAC-1NN,missing_events,0.25,0.3333333,0.608125,3200
fcc,2,0,JAC-1NN,missing_events,0.25,0.5,0.800625,3200
fcc,2,0,JAC-1NN,missing_events,0.25,0.6666667,0.9234375,3200
fcc,2,0,JAC-1NN,missing_events,0.25,0.8333333,0.9471875,3200
fcc,2,0,JAC-1NN,missing_events,0.25,1.0,0.9675,3200
fcc,2,0,JAC-1NN,missing_events,0.3,0.1666667,0.58625,3200
fcc,2,0,JAC-1NN,missing_events,0.3,0.3333333,0.58625,3200
fcc,2,0,JAC-1NN,missing_events,0.3,0.5,0.770625,3200
fcc,2,0,JAC-1NN,missing_events,0.3,0.6666667,0.904375,3200
fcc,2,0,JAC-1NN,missing_events,0.3,0.8333333,0.93125,3200
fcc,2,0,JAC-1NN,missing_events,0.3,1.0,0.956875,3200
fcc,2,0,JAC-1NN,missing_events,0.4,0.1666667,0.551875,3200
fcc,2,0,JAC-1NN,missing_events,0.4,0.3333333,0.551875,3200
fcc,2,0,JAC-1NN,missing_events,0.4,0.5,0.7078125,3200
fcc,2,0,JAC-1NN,missing_events,0.4,0.6666667,0.8484375,3200
fcc,2,0,JAC-1NN,missing_events,0.4,0.8333333,0.8840625,3200
fcc,2,0,JAC-1NN,missing_events,0.4,1.0,0.91625,3200
fcc,2,0,JAC-1NN,missing_events,0.5,0.1666667,0.4778125,3200
fcc,2,0,JAC-1NN,missing_events,0.5,0.3333333,0.4778125,3200
fcc,2,0,JAC-1NN,missing_events,0.5,0.5,0.6115625,3200
fcc,2,0,JAC-1NN,missing_events,0.5,0.6666667,0.746875,3200
fcc,2,0,JAC-1NN,missing_events,0.5,0.8333333,0.7828125,3200
fcc,2,0,JAC-1NN,missing_events,0.5,1.0,0.8234375,3200
fcc,2,0,JAC-1NN,missing_events,0.6,0.1666667,0.428125,3200
fcc,2,0,JAC-1NN,missing_events,0.6,0.3333333,0.428125,3200
fcc,2,0,JAC-1NN,missing_events,0.6,0.5,0.534375,3200
fcc,2,0,JAC-1NN,missing_events,0.6,0.6666667,0.6565625,3200
fcc,2,0,JAC-1NN,missing_events,0.6,0.8333333,0.691875,3200
fcc,2,0,JAC-1NN,missing_events,0.6,1.0,0.7284375,3200
fcc,2,0,JAC-1NN,missing_events,0.7,0.1666667,0.3525,3200
fcc,2,0,JAC-1NN,missing_events,0.7,0.3333333,0.3525,3200
fcc,2,0,JAC-1NN,missing_events,0.7,0.5,0.421875,3200
fcc,2,0,JAC-1NN,missing_events,0.7,0.6666667,0.5271875,3200
fcc,2,0,JAC-1NN,missing_events,0.7,0.8333333,0.5621875,3200
fcc,2,0,JAC-1NN,missing_events,0.7,1.0,0.6075,3200
fcc,2,0,JAC-1NN,missing_events,0.8,0.1666667,0.28125,3200
fcc,2,0,JAC-1NN,missing_events,0.8,0.3333333,0.28125,3200
fcc,2,0,JAC-1NN,missing_events,0.8,0.5,0.3209375,3200
fcc,2,0,JAC-1NN,missing_events,0.8,0.6666667,0.3925,3200
fcc,2,0,JAC-1NN,missing_events,0.8,0.8333333,0.4175,3200
fcc,2,0,JAC-1NN,missing_events,0.8,1.0,0.443125,3200
fcc,2,0,JAC-1NN,missing_events,0.9,0.1666667,0.21125,3200
fcc,2,0,JAC-1NN,missing_events,0.9,0.3333333,0.21125,3200
fcc,2,0,JAC-1NN,missing_events,0.9,0.5,0.2271875,3200
fcc,2,0,JAC-1NN,missing_events,0.9,0.6666667,0.2775,3200
fcc,2,0,JAC-1NN,missing_events,0.9,0.8333333,0.291875,3200
fcc,2,0,JAC-1NN,missing_events,0.9,1.0,0.3175,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.0,0.1666667,0.6875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.0,0.3333333,0.6875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.0,0.5,0.8875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.0,0.6666667,0.975,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.0,0.8333333,0.984375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.0,1.0,0.990625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.05,0.1666667,0.68375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.05,0.3333333,0.68375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.05,0.5,0.8796875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.05,0.6666667,0.97125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.05,0.8333333,0.981875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.05,1.0,0.988125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.1,0.1666667,0.6603125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.1,0.3333333,0.6603125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.1,0.5,0.869375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.1,0.6666667,0.96,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.1,0.8333333,0.975625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.1,1.0,0.9821875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.15,0.1666667,0.64375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.15,0.3333333,0.64375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.15,0.5,0.8425,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.15,0.6666667,0.95,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.15,0.8333333,0.965,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.15,1.0,0.9740625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.2,0.1666667,0.625625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.2,0.3333333,0.625625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.2,0.5,0.8121875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.2,0.6666667,0.9190625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.2,0.8333333,0.9403125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.2,1.0,0.9571875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.25,0.1666667,0.611875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.25,0.3333333,0.611875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.25,0.5,0.7940625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.25,0.6666667,0.91125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.25,0.8333333,0.9325,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.25,1.0,0.9471875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.3,0.1666667,0.5871875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.3,0.3333333,0.5871875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.3,0.5,0.761875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.3,0.6666667,0.8796875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.3,0.8333333,0.9090625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.3,1.0,0.9296875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.4,0.1666667,0.52125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.4,0.3333333,0.52125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.4,0.5,0.6825,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.4,0.6666667,0.8153125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.4,0.8333333,0.8403125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.4,1.0,0.8603125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.5,0.1666667,0.4828125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.5,0.3333333,0.4828125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.5,0.5,0.618125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.5,0.6666667,0.735,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.5,0.8333333,0.765625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.5,1.0,0.7934375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.6,0.1666667,0.4315625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.6,0.3333333,0.4315625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.6,0.5,0.528125,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.6,0.6666667,0.6409375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.6,0.8333333,0.6725,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.6,1.0,0.7040625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.7,0.1666667,0.3425,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.7,0.3333333,0.3425,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.7,0.5,0.411875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.7,0.6666667,0.49875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.7,0.8333333,0.5275,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.7,1.0,0.55625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.8,0.1666667,0.2765625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.8,0.3333333,0.2765625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.8,0.5,0.31625,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.8,0.6666667,0.3796875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.8,0.8333333,0.4021875,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.8,1.0,0.424375,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.9,0.1666667,0.1975,3200
fcc,2,0,JAC-1NN,mixed_missing_spurious,0.9,0.3333333,0.1975,3200
